Identificador de la publicación,Nombre de usuario de la cuenta,Descripción,Hora de publicación,Enlace permanente,Tipo de publicación,Visualizaciones,Alcance,Me gusta,Veces que se compartió,Comentarios,Veces que se guardó,Seguimientos
17943219488988337,lentesplus.latam,,04/09/2025 07:33,https://www.instagram.com/stories/lentesplus.latam/3607010682035054601,Historia de Instagram,149,143,0,0,,,
18340429699082665,lentesplus.latam,,04/08/2025 12:32,https://www.instagram.com/stories/lentesplus.latam/3606436589393843753,Historia de Instagram,353,346,0,0,,,
18142224364377812,lentesplus.latam,,04/07/2025 07:14,https://www.instagram.com/stories/lentesplus.latam/3605551757828194615,Historia de Instagram,179,175,0,0,,,
17857603017402052,lentesplus.latam,,04/07/2025 07:14,https://www.instagram.com/stories/lentesplus.latam/3605551658028991928,Historia de Instagram,191,187,0,0,,,
18066526711759160,lentesplus.latam,,04/07/2025 07:14,https://www.instagram.com/stories/lentesplus.latam/3605551544749089525,Historia de Instagram,205,197,0,0,,,
18061697935841304,lentesplus.latam,,04/07/2025 07:14,https://www.instagram.com/stories/lentesplus.latam/3605551436997530922,Historia de Instagram,250,243,0,0,,,
18018506348503484,lentesplus.latam,,04/04/2025 10:22,https://www.instagram.com/stories/lentesplus.latam/3603471700226318970,Historia de Instagram,183,181,0,0,,,
18095947051544406,lentesplus.latam,,04/04/2025 10:07,https://www.instagram.com/stories/lentesplus.latam/3603464150418438899,Historia de Instagram,193,190,0,0,,,
18039658301535939,lentesplus.latam,,04/04/2025 10:06,https://www.instagram.com/stories/lentesplus.latam/3603464037281142750,Historia de Instagram,209,204,0,0,,,
18048249470354754,lentesplus.latam,,04/04/2025 10:06,https://www.instagram.com/stories/lentesplus.latam/3603463915193385289,Historia de Instagram,256,250,0,0,,,
18072060040875916,lentesplus.latam,,04/03/2025 08:49,https://www.instagram.com/stories/lentesplus.latam/3602700976143804918,Historia de Instagram,396,385,2,0,,,
18378520447186239,lentesplus.latam,,04/02/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3601890755271810884,Historia de Instagram,190,183,0,0,,,
17962436018861293,lentesplus.latam,,04/02/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3601890674749702721,Historia de Instagram,196,190,0,0,,,
18398654596104431,lentesplus.latam,,04/02/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3601890587768235696,Historia de Instagram,242,230,0,0,,,
18051207671193204,lentesplus.latam,,03/31/2025 06:19,https://www.instagram.com/stories/lentesplus.latam/3600450488445952198,Historia de Instagram,148,146,0,0,,,1
18057783671025065,lentesplus.latam,,03/31/2025 06:04,https://www.instagram.com/stories/lentesplus.latam/3600443108283275295,Historia de Instagram,160,156,0,0,,,
18066696622750199,lentesplus.latam,,03/31/2025 06:03,https://www.instagram.com/stories/lentesplus.latam/3600442370849154898,Historia de Instagram,159,157,0,0,,,
17847885963440642,lentesplus.latam,,03/31/2025 06:03,https://www.instagram.com/stories/lentesplus.latam/3600442261822366361,Historia de Instagram,170,165,0,0,,,
17904739350036297,lentesplus.latam,,03/31/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3600440868013338320,Historia de Instagram,206,200,0,0,,,
17971317098845473,lentesplus.latam,,03/28/2025 11:36,https://www.instagram.com/stories/lentesplus.latam/3598435501786552651,Historia de Instagram,328,323,0,0,,,
17849333733395022,lentesplus.latam,,03/28/2025 06:43,https://www.instagram.com/stories/lentesplus.latam/3598288312554010915,Historia de Instagram,177,170,0,0,,,
18135653209396431,lentesplus.latam,,03/28/2025 06:41,https://www.instagram.com/stories/lentesplus.latam/3598287117605378211,Historia de Instagram,182,175,0,0,,,
17866513275355530,lentesplus.latam,,03/28/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3598266578173536928,Historia de Instagram,209,201,0,0,,,
17948612735953007,lentesplus.latam,,03/26/2025 07:28,https://www.instagram.com/stories/lentesplus.latam/3596861160134190093,Historia de Instagram,159,154,0,0,,,
18007771046708952,lentesplus.latam,,03/26/2025 07:17,https://www.instagram.com/stories/lentesplus.latam/3596856050851660341,Historia de Instagram,164,158,0,0,,,
18072135832830100,lentesplus.latam,,03/26/2025 07:17,https://www.instagram.com/stories/lentesplus.latam/3596855879698786228,Historia de Instagram,171,162,0,0,,,
17912896644094162,lentesplus.latam,,03/26/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3596817111293805352,Historia de Instagram,197,186,0,0,,,
18073460113840731,lentesplus.latam,,03/26/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3596817049310306849,Historia de Instagram,242,222,0,0,,,
18037436054577282,lentesplus.latam,,03/24/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3595367497201065872,Historia de Instagram,392,384,0,0,,,
18260706640276832,lentesplus.latam,,03/21/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3593193504139918881,Historia de Instagram,124,118,0,0,,,
17897140227069629,lentesplus.latam,,03/21/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3593193448402227143,Historia de Instagram,124,120,0,0,,,
18060756242047106,lentesplus.latam,,03/21/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3593193380902927243,Historia de Instagram,125,122,0,0,,,
18033113471315955,lentesplus.latam,,03/21/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3593193298531550365,Historia de Instagram,137,126,0,0,,,
17939806877861267,lentesplus.latam,,03/21/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3593193078891345050,Historia de Instagram,162,155,0,0,,,
18032038826640173,lentesplus.latam,,03/20/2025 09:55,https://www.instagram.com/stories/lentesplus.latam/3592586762343193308,Historia de Instagram,143,140,0,0,,,
18043423388135926,lentesplus.latam,,03/20/2025 09:55,https://www.instagram.com/stories/lentesplus.latam/3592586710484893359,Historia de Instagram,155,150,0,0,,,
18059984146854235,lentesplus.latam,,03/20/2025 09:55,https://www.instagram.com/stories/lentesplus.latam/3592586571853994353,Historia de Instagram,187,181,1,0,,,
18059519945017523,lentesplus.latam,,03/19/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3591744190142688243,Historia de Instagram,99,95,0,0,,,
18088278751583879,lentesplus.latam,,03/19/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3591744119694982115,Historia de Instagram,105,99,0,0,,,
18001302281747894,lentesplus.latam,,03/19/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3591744054096049858,Historia de Instagram,108,104,0,0,,,
18109973227481813,lentesplus.latam,,03/19/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3591743962232620505,Historia de Instagram,133,123,0,0,,,
18091457503499266,lentesplus.latam,,03/18/2025 10:15,https://www.instagram.com/stories/lentesplus.latam/3591147473997156224,Historia de Instagram,153,146,0,0,,,
18004609523721073,lentesplus.latam,,03/18/2025 10:15,https://www.instagram.com/stories/lentesplus.latam/3591147473502362886,Historia de Instagram,162,154,0,0,,,
18155623309355583,lentesplus.latam,,03/18/2025 10:15,https://www.instagram.com/stories/lentesplus.latam/3591147786061908078,Historia de Instagram,201,191,2,0,,,
18064622944935108,lentesplus.latam,,03/17/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3590294605699265157,Historia de Instagram,139,135,0,0,,,
18147499780336784,lentesplus.latam,,03/17/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3590294544328336737,Historia de Instagram,143,140,0,0,,,
18106970425493623,lentesplus.latam,,03/17/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3590294482697196169,Historia de Instagram,162,156,0,0,,,
18037205930216187,lentesplus.latam,,03/17/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3590294410404298260,Historia de Instagram,208,194,0,0,,,
18066976582901569,lentesplus.latam,,03/14/2025 08:01,https://www.instagram.com/stories/lentesplus.latam/3588180425511775986,Historia de Instagram,112,105,0,0,,,
17951388389928716,lentesplus.latam,,03/14/2025 08:00,https://www.instagram.com/stories/lentesplus.latam/3588180305755773973,Historia de Instagram,119,111,0,0,,,
18061631492490037,lentesplus.latam,,03/14/2025 08:00,https://www.instagram.com/stories/lentesplus.latam/3588180178693707799,Historia de Instagram,127,116,0,0,,,
18039486872403374,lentesplus.latam,,03/14/2025 06:47,https://www.instagram.com/stories/lentesplus.latam/3588143375053067089,Historia de Instagram,116,107,0,0,,,
18076729477688566,lentesplus.latam,,03/14/2025 06:47,https://www.instagram.com/stories/lentesplus.latam/3588143332295253578,Historia de Instagram,121,114,0,0,,,
18050030777218944,lentesplus.latam,,03/14/2025 06:47,https://www.instagram.com/stories/lentesplus.latam/3588143188959286101,Historia de Instagram,136,132,0,0,,,
18076790947667178,lentesplus.latam,,03/13/2025 06:22,https://www.instagram.com/stories/lentesplus.latam/3587406012650753423,Historia de Instagram,126,123,0,0,,,
17880342606163083,lentesplus.latam,,03/13/2025 06:21,https://www.instagram.com/stories/lentesplus.latam/3587405726605321901,Historia de Instagram,133,131,0,0,,,
18044544605106419,lentesplus.latam,,03/13/2025 06:21,https://www.instagram.com/stories/lentesplus.latam/3587405650381161896,Historia de Instagram,138,137,0,0,,,
18088711945583953,lentesplus.latam,,03/12/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3586670287076589213,Historia de Instagram,161,154,0,0,,,
17864172948357063,lentesplus.latam,,03/12/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3586670212838457422,Historia de Instagram,202,189,0,0,,,
18093698137550635,lentesplus.latam,,03/11/2025 07:06,https://www.instagram.com/stories/lentesplus.latam/3585978840443532928,Historia de Instagram,156,154,0,0,,,
18068633887718826,lentesplus.latam,,03/11/2025 07:06,https://www.instagram.com/stories/lentesplus.latam/3585978787586940356,Historia de Instagram,163,158,0,0,,,
18053963600171775,lentesplus.latam,,03/11/2025 07:06,https://www.instagram.com/stories/lentesplus.latam/3585978736550687037,Historia de Instagram,166,162,0,0,,,
18013185434694972,lentesplus.latam,,03/11/2025 07:06,https://www.instagram.com/stories/lentesplus.latam/3585978684868501674,Historia de Instagram,201,196,0,1,,,
18059097256849139,lentesplus.latam,,03/10/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3585221051279084498,Historia de Instagram,168,162,0,0,,,
18054350609172850,lentesplus.latam,,03/10/2025 06:01,https://www.instagram.com/stories/lentesplus.latam/3585220974850580068,Historia de Instagram,170,166,0,0,,,
18040808528159388,lentesplus.latam,,03/10/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3585220898002496203,Historia de Instagram,179,172,0,0,,,
18084307516542936,lentesplus.latam,,03/10/2025 06:00,https://www.instagram.com/stories/lentesplus.latam/3585220810786082647,Historia de Instagram,217,205,0,0,,,
18055357505133034,lentesplus.latam,,03/08/2025 11:00,https://www.instagram.com/stories/lentesplus.latam/3583952392329799931,Historia de Instagram,182,176,0,0,,,
18029344250639895,lentesplus.latam,,03/08/2025 11:00,https://www.instagram.com/stories/lentesplus.latam/3583952335739956393,Historia de Instagram,188,180,0,0,,,
18034773929626162,lentesplus.latam,,03/08/2025 11:00,https://www.instagram.com/stories/lentesplus.latam/3583952175576479773,Historia de Instagram,207,198,0,0,,,
17917917914961875,lentesplus.latam,,03/08/2025 05:01,https://www.instagram.com/stories/lentesplus.latam/3583771395131447816,Historia de Instagram,288,278,1,0,,,
18064179994748013,lentesplus.latam,,03/07/2025 07:35,https://www.instagram.com/stories/lentesplus.latam/3583124165725688220,Historia de Instagram,182,174,0,0,,,
18171491119324271,lentesplus.latam,,03/07/2025 05:01,https://www.instagram.com/stories/lentesplus.latam/3583046792762216656,Historia de Instagram,154,150,0,0,,,
18076443319708456,lentesplus.latam,,03/07/2025 05:01,https://www.instagram.com/stories/lentesplus.latam/3583046600210030186,Historia de Instagram,162,156,0,0,,,
18156107683356424,lentesplus.latam,,03/07/2025 05:00,https://www.instagram.com/stories/lentesplus.latam/3583046532027643624,Historia de Instagram,173,169,0,0,,,
18271512196248765,lentesplus.latam,,03/07/2025 05:00,https://www.instagram.com/stories/lentesplus.latam/3583046476528454617,Historia de Instagram,197,188,0,0,,,
17879541144167452,lentesplus.latam,,03/05/2025 07:01,https://www.instagram.com/stories/lentesplus.latam/3581657634174464794,Historia de Instagram,134,131,0,0,,,
17850729432410357,lentesplus.latam,,03/05/2025 07:01,https://www.instagram.com/stories/lentesplus.latam/3581657518889888927,Historia de Instagram,142,135,0,0,,,
18006560078535631,lentesplus.latam,,03/05/2025 07:00,https://www.instagram.com/stories/lentesplus.latam/3581657381090157830,Historia de Instagram,148,143,0,0,,,
18079655026654490,lentesplus.latam,,03/05/2025 07:00,https://www.instagram.com/stories/lentesplus.latam/3581657258155208004,Historia de Instagram,158,151,0,0,,,
17872927947297286,lentesplus.latam,,03/05/2025 07:00,https://www.instagram.com/stories/lentesplus.latam/3581657130665159104,Historia de Instagram,191,185,0,0,,,
18115149883451952,lentesplus.latam,,03/03/2025 06:44,https://www.instagram.com/stories/lentesplus.latam/3580199660703528996,Historia de Instagram,189,184,0,0,,,
18039849881454142,lentesplus.latam,,03/03/2025 06:44,https://www.instagram.com/stories/lentesplus.latam/3580199607016585828,Historia de Instagram,196,187,0,0,,,
18040984520138510,lentesplus.latam,,03/03/2025 06:44,https://www.instagram.com/stories/lentesplus.latam/3580199556508762410,Historia de Instagram,201,194,0,0,,,
17910551937096335,lentesplus.latam,,03/03/2025 06:44,https://www.instagram.com/stories/lentesplus.latam/3580199504583141078,Historia de Instagram,237,224,0,0,,,
17925596390919163,lentesplus.latam,,02/28/2025 04:00,https://www.instagram.com/stories/lentesplus.latam/3577942950063504782,Historia de Instagram,160,149,0,0,,,
18068566111883678,lentesplus.latam,,02/28/2025 04:00,https://www.instagram.com/stories/lentesplus.latam/3577942771159765667,Historia de Instagram,163,152,0,0,,,
18116869486397440,lentesplus.latam,,02/28/2025 04:00,https://www.instagram.com/stories/lentesplus.latam/3577942679019209089,Historia de Instagram,192,182,0,0,,,
17864820186265054,lentesplus.latam,,02/27/2025 06:30,https://www.instagram.com/stories/lentesplus.latam/3577293239830530233,Historia de Instagram,223,216,0,0,,,
18049821017231897,lentesplus.latam,,02/27/2025 06:30,https://www.instagram.com/stories/lentesplus.latam/3577293250157015091,Historia de Instagram,257,249,0,0,,,
18091988785489987,lentesplus.latam,,02/26/2025 04:01,https://www.instagram.com/stories/lentesplus.latam/3576493521141660639,Historia de Instagram,205,197,0,0,,,
18081364171619114,lentesplus.latam,,02/26/2025 04:01,https://www.instagram.com/stories/lentesplus.latam/3576493419320748870,Historia de Instagram,206,203,0,0,,,
18058973858502875,lentesplus.latam,,02/26/2025 04:00,https://www.instagram.com/stories/lentesplus.latam/3576493320167463509,Historia de Instagram,217,209,0,0,,,
18045670907056890,lentesplus.latam,,02/26/2025 04:00,https://www.instagram.com/stories/lentesplus.latam/3576493204748548263,Historia de Instagram,256,245,0,0,,,
18078028621634231,lentesplus.latam,,02/24/2025 04:01,https://www.instagram.com/stories/lentesplus.latam/3575043882229560498,Historia de Instagram,169,167,0,0,,,
18392861272098773,lentesplus.latam,,02/24/2025 04:00,https://www.instagram.com/stories/lentesplus.latam/3575043813065757547,Historia de Instagram,179,176,0,0,,,
18319082536166448,lentesplus.latam,,02/24/2025 04:00,https://www.instagram.com/stories/lentesplus.latam/3575043729179143403,Historia de Instagram,189,185,0,0,,,
18036225656199047,lentesplus.latam,,02/24/2025 04:00,https://www.instagram.com/stories/lentesplus.latam/3575043647726092000,Historia de Instagram,220,215,0,0,,,
18147412675366299,lentesplus.latam,,02/21/2025 04:01,https://www.instagram.com/stories/lentesplus.latam/3572869607707381075,Historia de Instagram,170,168,0,0,,,
18062227018765856,lentesplus.latam,,02/21/2025 04:01,https://www.instagram.com/stories/lentesplus.latam/3572869546344783424,Historia de Instagram,181,175,0,0,,,
